sink_id,timestamp,cur_time,latency
AP,1565729483.744567,1565729483.826765,0.082196
AP,1565729483.710643,1565729483.839114,0.128470
AP,1565729483.827640,1565729483.878023,0.050382
AP,1565729483.832810,1565729483.895113,0.062301
AP,1565729483.818325,1565729483.907579,0.089253
AP,1565729483.832489,1565729483.919726,0.087235
AP,1565729483.915562,1565729483.958538,0.042975
AP,1565729483.901591,1565729483.976642,0.075049
AP,1565729483.906247,1565729483.989193,0.082945
AP,1565729483.901912,1565729484.002821,0.100908
AP,1565729483.984664,1565729484.039693,0.055027
AP,1565729483.958329,1565729484.057714,0.099382
AP,1565729483.958009,1565729484.069361,0.111351
AP,1565729483.975349,1565729484.082180,0.106830
AP,1565729484.041082,1565729484.117666,0.076583
AP,1565729484.043326,1565729484.134861,0.091533
AP,1565729484.043006,1565729484.145710,0.102703
AP,1565729484.031766,1565729484.156224,0.124457
AP,1565729484.126079,1565729484.197459,0.071378
AP,1565729484.121737,1565729484.214596,0.092858
AP,1565729484.116764,1565729484.226184,0.109419
AP,1565729484.121417,1565729484.237212,0.115794
AP,1565729484.204489,1565729484.278978,0.074487
AP,1565729484.196680,1565729484.296282,0.099600
AP,1565729484.196359,1565729484.308578,0.112217
AP,1565729484.195174,1565729484.321985,0.126810
AP,1565729484.279432,1565729484.358065,0.078632
AP,1565729484.289722,1565729484.376603,0.086879
AP,1565729484.270117,1565729484.388800,0.118681
AP,1565729484.289402,1565729484.400345,0.110942
AP,1565729484.372475,1565729484.439172,0.066696
AP,1565729484.315512,1565729484.457216,0.141703
AP,1565729484.363159,1565729484.468656,0.105495
AP,1565729484.315191,1565729484.482377,0.167185
AP,1565729484.398264,1565729484.518998,0.120733
AP,1565729484.388949,1565729484.536180,0.147229
AP,1565729484.407783,1565729484.548816,0.141032
AP,1565729484.407463,1565729484.561906,0.154442
AP,1565729484.490535,1565729484.600712,0.110176
AP,1565729484.481220,1565729484.617866,0.136644
AP,1565729484.510352,1565729484.629749,0.119396
AP,1565729484.510032,1565729484.643634,0.133601
AP,1565729484.593105,1565729484.680447,0.087341
AP,1565729484.608858,1565729484.698859,0.089999
AP,1565729484.609179,1565729484.709684,0.100504
AP,1565729484.583789,1565729484.721830,0.138040
AP,1565729484.665307,1565729484.758676,0.093368
AP,1565729484.691931,1565729484.776003,0.084070
AP,1565729484.682616,1565729484.787543,0.104925
AP,1565729484.664987,1565729484.798364,0.133377
AP,1565729484.748060,1565729484.840259,0.092198
AP,1565729484.783439,1565729484.857117,0.073678
AP,1565729484.738744,1565729484.868937,0.130191
AP,1565729484.783118,1565729484.882052,0.098933
AP,1565729484.864183,1565729484.919541,0.055357
AP,1565729484.856876,1565729484.936010,0.079133
AP,1565729484.866191,1565729484.947550,0.081357
AP,1565729484.863863,1565729484.958779,0.094916
AP,1565729484.946935,1565729484.998672,0.051736
AP,1565729484.907705,1565729485.017313,0.109607
AP,1565729484.937620,1565729485.028995,0.091374
AP,1565729484.907384,1565729485.041199,0.133813
AP,1565729484.990457,1565729485.080050,0.089592
AP,1565729484.998449,1565729485.096505,0.098054
AP,1565729484.998770,1565729485.108179,0.109408
AP,1565729484.981142,1565729485.121190,0.140047
AP,1565729485.081522,1565729485.159877,0.078354
AP,1565729485.109315,1565729485.178137,0.068820
AP,1565729485.108994,1565729485.189839,0.080842
AP,1565729485.072207,1565729485.202895,0.130686
AP,1565729485.192067,1565729485.238302,0.046234
AP,1565729485.163765,1565729485.256275,0.092510
AP,1565729485.182752,1565729485.268201,0.085448
AP,1565729485.163444,1565729485.280893,0.117447
AP,1565729485.246517,1565729485.319557,0.073039
AP,1565729485.224292,1565729485.337844,0.113551
AP,1565729485.237202,1565729485.350128,0.112925
AP,1565729485.223972,1565729485.364640,0.140667
AP,1565729485.307045,1565729485.399212,0.092167
AP,1565729485.332717,1565729485.417442,0.084724
AP,1565729485.297729,1565729485.430236,0.132505
AP,1565729485.332397,1565729485.443866,0.111468
AP,1565729485.415470,1565729485.479344,0.063873
AP,1565729485.361800,1565729485.497277,0.135476
AP,1565729485.362120,1565729485.509370,0.147249
AP,1565729485.406155,1565729485.522736,0.116580
AP,1565729485.444873,1565729485.558195,0.113322
AP,1565729485.491135,1565729485.575313,0.084177
AP,1565729485.435557,1565729485.586988,0.151429
AP,1565729485.490814,1565729485.598348,0.107533
AP,1565729485.573887,1565729485.638281,0.064393
AP,1565729485.515071,1565729485.656133,0.141060
AP,1565729485.515392,1565729485.667527,0.152134
AP,1565729485.564572,1565729485.679983,0.115410
AP,1565729485.598144,1565729485.719055,0.120909
AP,1565729485.657744,1565729485.737618,0.079872
AP,1565729485.658065,1565729485.749463,0.091397
AP,1565729485.588829,1565729485.762056,0.173227
AP,1565729485.740817,1565729485.799231,0.058413
AP,1565729485.730258,1565729485.817631,0.087373
AP,1565729485.730578,1565729485.830226,0.099647
AP,1565729485.731502,1565729485.844688,0.113185
AP,1565729485.813330,1565729485.878780,0.065449
AP,1565729485.778223,1565729485.895431,0.117207
AP,1565729485.778543,1565729485.907051,0.128507
AP,1565729485.804015,1565729485.919595,0.115579
AP,1565729485.861295,1565729485.959502,0.098205
AP,1565729485.851980,1565729485.977510,0.125528
AP,1565729485.880955,1565729485.989064,0.108108
AP,1565729485.880635,1565729486.000421,0.119785
AP,1565729485.963707,1565729486.039464,0.075755
AP,1565729485.959380,1565729486.056909,0.097527
AP,1565729485.959059,1565729486.067908,0.108848
AP,1565729485.954392,1565729486.079151,0.124758
AP,1565729486.042132,1565729486.119902,0.077769
AP,1565729486.053267,1565729486.138605,0.085336
AP,1565729486.032817,1565729486.151082,0.118263
AP,1565729486.052947,1565729486.166390,0.113442
AP,1565729486.136019,1565729486.201854,0.065834
AP,1565729486.104373,1565729486.220117,0.115742
AP,1565729486.126704,1565729486.232129,0.105424
AP,1565729486.104053,1565729486.247939,0.143884
AP,1565729486.187126,1565729486.283629,0.096502
AP,1565729486.206529,1565729486.301609,0.095079
AP,1565729486.206208,1565729486.314359,0.108149
AP,1565729486.177811,1565729486.330970,0.153159
AP,1565729486.289281,1565729486.359363,0.070081
AP,1565729486.285422,1565729486.375942,0.090519
AP,1565729486.285102,1565729486.387371,0.102268
AP,1565729486.279966,1565729486.398966,0.118999
AP,1565729486.368175,1565729486.438361,0.070185
AP,1565729486.327599,1565729486.455651,0.128051
AP,1565729486.327278,1565729486.467048,0.139768
AP,1565729486.358859,1565729486.478448,0.119588
AP,1565729486.410351,1565729486.517689,0.107337
AP,1565729486.468102,1565729486.534739,0.066636
AP,1565729486.467781,1565729486.545765,0.077982
AP,1565729486.401036,1565729486.557131,0.156094
AP,1565729486.550854,1565729486.598503,0.047648
AP,1565729486.527292,1565729486.616497,0.089204
AP,1565729486.526972,1565729486.627771,0.100798
AP,1565729486.541539,1565729486.638978,0.097439
AP,1565729486.610044,1565729486.678495,0.068449
AP,1565729486.585065,1565729486.696833,0.111767
AP,1565729486.584745,1565729486.708278,0.123532
AP,1565729486.600729,1565729486.719914,0.119184
AP,1565729486.667818,1565729486.760090,0.092270
AP,1565729486.704259,1565729486.777399,0.073138
AP,1565729486.658502,1565729486.788736,0.130232
AP,1565729486.703939,1565729486.801306,0.097366
AP,1565729486.787012,1565729486.840708,0.053695
AP,1565729486.745238,1565729486.860076,0.114836
AP,1565729486.777696,1565729486.871808,0.094110
AP,1565729486.744918,1565729486.886021,0.141103
AP,1565729486.827991,1565729486.919904,0.091912
AP,1565729486.846191,1565729486.936078,0.089886
AP,1565729486.846511,1565729486.946879,0.100366
AP,1565729486.818675,1565729486.958793,0.140117
AP,1565729486.929264,1565729486.998931,0.069666
AP,1565729486.954446,1565729487.016757,0.062309
AP,1565729486.954767,1565729487.028778,0.074010
AP,1565729486.919949,1565729487.041178,0.121228
AP,1565729487.037519,1565729487.080949,0.043429
AP,1565729487.021508,1565729487.096873,0.075364
AP,1565729487.021188,1565729487.108228,0.087039
AP,1565729487.028204,1565729487.121163,0.092958
AP,1565729487.104260,1565729487.159728,0.055466
AP,1565729487.094945,1565729487.178277,0.083330
AP,1565729487.109591,1565729487.191203,0.081610
AP,1565729487.109271,1565729487.205497,0.096225
AP,1565729487.192344,1565729487.238556,0.046211
AP,1565729487.150331,1565729487.256534,0.106202
AP,1565729487.183028,1565729487.267925,0.084896
AP,1565729487.150011,1565729487.279340,0.129328
AP,1565729487.233083,1565729487.319016,0.085932
AP,1565729487.205975,1565729487.336224,0.130247
AP,1565729487.205655,1565729487.347790,0.142134
AP,1565729487.223768,1565729487.359637,0.135867
AP,1565729487.288728,1565729487.399189,0.110461
AP,1565729487.350954,1565729487.415933,0.064978
AP,1565729487.350634,1565729487.427368,0.076733
AP,1565729487.279413,1565729487.438763,0.159349
AP,1565729487.433707,1565729487.480149,0.046442
AP,1565729487.424391,1565729487.497143,0.072750
AP,1565729487.365311,1565729487.508883,0.143571
AP,1565729487.364990,1565729487.522425,0.157433
AP,1565729487.448063,1565729487.559909,0.111845
AP,1565729487.473320,1565729487.578192,0.104871
AP,1565729487.473640,1565729487.590027,0.116385
AP,1565729487.438748,1565729487.604199,0.165450
AP,1565729487.556393,1565729487.638389,0.081995
AP,1565729487.587706,1565729487.657231,0.069524
AP,1565729487.588026,1565729487.668869,0.080842
AP,1565729487.547077,1565729487.681804,0.134726
AP,1565729487.656189,1565729487.720096,0.063905
AP,1565729487.670779,1565729487.739039,0.068260
AP,1565729487.661463,1565729487.750342,0.088878
AP,1565729487.655869,1565729487.762979,0.107110
AP,1565729487.738942,1565729487.798729,0.059786
AP,1565729487.735381,1565729487.814885,0.079502
AP,1565729487.735061,1565729487.827240,0.092178
AP,1565729487.729627,1565729487.840082,0.110455
AP,1565729487.818134,1565729487.881030,0.062895
AP,1565729487.808693,1565729487.897796,0.089101
AP,1565729487.809013,1565729487.910043,0.101029
AP,1565729487.808819,1565729487.924991,0.116171
AP,1565729487.891766,1565729487.958442,0.066675
AP,1565729487.882450,1565729487.976507,0.094055
AP,1565729487.893846,1565729487.988580,0.094732
AP,1565729487.893525,1565729488.000653,0.107126
AP,1565729487.976598,1565729488.038253,0.061654
AP,1565729487.927797,1565729488.056256,0.128457
AP,1565729487.927477,1565729488.067518,0.140040
AP,1565729487.967283,1565729488.079579,0.112295
AP,1565729488.010550,1565729488.119340,0.108790
AP,1565729488.017422,1565729488.136113,0.118690
AP,1565729488.001234,1565729488.148207,0.146971
AP,1565729488.017102,1565729488.161012,0.143909
AP,1565729488.100175,1565729488.198154,0.097979
AP,1565729488.121013,1565729488.216528,0.095514
AP,1565729488.090859,1565729488.228658,0.137798
AP,1565729488.120692,1565729488.241405,0.120712
AP,1565729488.203765,1565729488.281881,0.078115
AP,1565729488.205883,1565729488.299196,0.093311
AP,1565729488.205563,1565729488.311457,0.105893
AP,1565729488.194450,1565729488.325858,0.131406
AP,1565729488.308554,1565729488.359951,0.051397
AP,1565729488.288636,1565729488.377272,0.088635
AP,1565729488.279320,1565729488.389316,0.109994
AP,1565729488.308233,1565729488.402596,0.094361
AP,1565729488.347295,1565729488.439329,0.092033
AP,1565729488.391306,1565729488.456958,0.065650
AP,1565729488.381991,1565729488.468471,0.086478
AP,1565729488.346975,1565729488.479686,0.132710
AP,1565729488.430048,1565729488.518943,0.088894
AP,1565729488.401447,1565729488.536081,0.134633
AP,1565729488.420732,1565729488.547595,0.126861
AP,1565729488.401126,1565729488.559469,0.158341
AP,1565729488.484199,1565729488.599027,0.114827
AP,1565729488.494732,1565729488.616604,0.121870
AP,1565729488.474884,1565729488.627892,0.153006
AP,1565729488.494412,1565729488.639401,0.144988
AP,1565729488.577485,1565729488.678207,0.100721
AP,1565729488.564905,1565729488.696099,0.131193
AP,1565729488.568169,1565729488.707378,0.139208
AP,1565729488.564584,1565729488.718643,0.154058
AP,1565729488.647657,1565729488.757283,0.109624
AP,1565729488.653183,1565729488.774621,0.121436
AP,1565729488.638342,1565729488.786471,0.148128
AP,1565729488.652863,1565729488.799052,0.146188
AP,1565729488.735936,1565729488.838361,0.102423
AP,1565729488.774049,1565729488.856477,0.082427
AP,1565729488.773728,1565729488.868173,0.094443
AP,1565729488.726621,1565729488.882310,0.155689
AP,1565729488.856801,1565729488.918269,0.061466
AP,1565729488.830683,1565729488.937535,0.106850
AP,1565729488.847486,1565729488.950218,0.102730
AP,1565729488.830362,1565729488.964591,0.134227
AP,1565729488.913435,1565729489.000596,0.087160
AP,1565729488.904120,1565729489.018003,0.113881
AP,1565729488.954952,1565729489.029649,0.074696
AP,1565729488.954632,1565729489.041066,0.086433
AP,1565729489.037704,1565729489.082366,0.044660
AP,1565729488.983703,1565729489.100564,0.116860
AP,1565729489.028389,1565729489.112066,0.083675
AP,1565729488.983382,1565729489.125949,0.142566
AP,1565729489.066455,1565729489.160742,0.094285
AP,1565729489.061316,1565729489.177867,0.116550
AP,1565729489.057140,1565729489.190072,0.132931
AP,1565729489.060996,1565729489.203137,0.142141
AP,1565729489.144068,1565729489.240440,0.096370
AP,1565729489.176316,1565729489.257372,0.081054
AP,1565729489.134753,1565729489.268312,0.133558
AP,1565729489.175996,1565729489.279093,0.103097
AP,1565729489.259068,1565729489.318304,0.059234
AP,1565729489.264861,1565729489.336076,0.071214
AP,1565729489.264541,1565729489.348792,0.084250
AP,1565729489.249753,1565729489.362644,0.112890
AP,1565729489.347614,1565729489.398390,0.050774
AP,1565729489.324969,1565729489.415757,0.090787
AP,1565729489.325289,1565729489.427800,0.102509
AP,1565729489.338299,1565729489.440844,0.102544
AP,1565729489.408042,1565729489.481526,0.073483
AP,1565729489.407784,1565729489.500417,0.092632
AP,1565729489.398726,1565729489.512778,0.114050
AP,1565729489.407463,1565729489.528234,0.120770
AP,1565729489.490536,1565729489.558742,0.068204
AP,1565729489.481221,1565729489.576410,0.095188
AP,1565729489.445612,1565729489.587346,0.141733
AP,1565729489.445292,1565729489.598775,0.153482
AP,1565729489.528364,1565729489.637588,0.109222
AP,1565729489.578629,1565729489.654445,0.075815
AP,1565729489.578308,1565729489.665937,0.087627
AP,1565729489.519049,1565729489.678615,0.159564
AP,1565729489.661381,1565729489.717023,0.055640
AP,1565729489.633097,1565729489.733495,0.100397
AP,1565729489.632777,1565729489.743888,0.111110
AP,1565729489.652066,1565729489.756568,0.104501
AP,1565729489.696285,1565729489.798310,0.102025
AP,1565729489.706535,1565729489.814984,0.108448
AP,1565729489.715850,1565729489.826599,0.110748
AP,1565729489.695964,1565729489.838127,0.142161
AP,1565729489.765709,1565729489.877415,0.111705
AP,1565729489.779037,1565729489.895642,0.116604
AP,1565729489.769722,1565729489.907124,0.137401
AP,1565729489.765389,1565729489.918317,0.152927
AP,1565729489.848462,1565729489.959559,0.111096
AP,1565729489.907055,1565729489.978024,0.070968
AP,1565729489.839146,1565729489.990373,0.151226
AP,1565729489.906734,1565729490.003348,0.096612
AP,1565729489.989807,1565729490.039447,0.049638
AP,1565729489.972366,1565729490.057508,0.085140
AP,1565729489.972046,1565729490.069167,0.097119
AP,1565729489.980492,1565729490.084287,0.103794
AP,1565729490.063913,1565729490.119456,0.055543
AP,1565729490.055119,1565729490.137833,0.082714
AP,1565729490.063592,1565729490.148685,0.085092
AP,1565729490.045804,1565729490.159084,0.113279
AP,1565729490.146665,1565729490.199358,0.052692
AP,1565729490.094415,1565729490.218001,0.123585
AP,1565729490.094735,1565729490.230643,0.135906
AP,1565729490.137350,1565729490.246545,0.109195
AP,1565729490.177488,1565729490.280499,0.103010
AP,1565729490.162399,1565729490.299540,0.137139
AP,1565729490.162079,1565729490.312855,0.150776
AP,1565729490.168172,1565729490.330625,0.162451
AP,1565729490.271194,1565729490.364047,0.092851
AP,1565729490.235836,1565729490.382159,0.146322
AP,1565729490.245152,1565729490.394955,0.149802
AP,1565729490.270874,1565729490.413013,0.142138
AP,1565729490.353947,1565729490.441421,0.087474
AP,1565729490.344631,1565729490.460163,0.115531
AP,1565729490.393525,1565729490.472773,0.079246
AP,1565729490.393205,1565729490.488756,0.095550
AP,1565729490.476278,1565729490.519224,0.042945
AP,1565729490.403189,1565729490.537585,0.134395
AP,1565729490.402868,1565729490.550132,0.147263
AP,1565729490.466963,1565729490.565015,0.098052
AP,1565729490.485941,1565729490.599257,0.113315
AP,1565729490.489496,1565729490.617499,0.128001
AP,1565729490.476626,1565729490.628587,0.151960
AP,1565729490.489176,1565729490.639218,0.150041
AP,1565729490.572249,1565729490.678320,0.106071
AP,1565729490.590790,1565729490.696591,0.105799
AP,1565729490.562933,1565729490.709103,0.146167
AP,1565729490.590470,1565729490.723158,0.132687
AP,1565729490.673543,1565729490.758555,0.085011
AP,1565729490.664227,1565729490.778249,0.114020
AP,1565729490.691874,1565729490.791178,0.099304
AP,1565729490.691553,1565729490.807288,0.115734
AP,1565729490.774626,1565729490.839027,0.064400
AP,1565729490.765311,1565729490.856856,0.091543
AP,1565729490.723446,1565729490.869899,0.146452
AP,1565729490.723125,1565729490.886479,0.163352
AP,1565729490.806198,1565729490.921105,0.114906
AP,1565729490.852925,1565729490.939201,0.086275
AP,1565729490.852604,1565729490.951011,0.098406
AP,1565729490.796883,1565729490.965866,0.168982
AP,1565729490.935677,1565729491.010713,0.075034
AP,1565729490.946437,1565729491.025715,0.079277
AP,1565729490.946116,1565729491.038136,0.092018
AP,1565729490.926362,1565729491.056749,0.130386
AP,1565729491.029189,1565729491.082139,0.052948
AP,1565729490.958337,1565729491.101046,0.142707
AP,1565729491.019874,1565729491.114042,0.094167
AP,1565729490.958016,1565729491.131807,0.173789
AP,1565729491.041089,1565729491.160278,0.119187
AP,1565729491.055906,1565729491.178939,0.123032
AP,1565729491.055586,1565729491.191812,0.136225
AP,1565729491.031774,1565729491.208044,0.176269
AP,1565729491.138659,1565729491.238615,0.099955
AP,1565729491.145948,1565729491.257197,0.111248
AP,1565729491.145627,1565729491.269945,0.124316
AP,1565729491.129344,1565729491.283952,0.154608
AP,1565729491.228700,1565729491.317867,0.089166
AP,1565729491.214941,1565729491.336026,0.121084
AP,1565729491.219385,1565729491.348735,0.129349
AP,1565729491.214620,1565729491.363472,0.148850
AP,1565729491.297693,1565729491.399759,0.102065
AP,1565729491.284089,1565729491.418668,0.134578
AP,1565729491.288378,1565729491.431114,0.142735
AP,1565729491.283769,1565729491.445372,0.161602
AP,1565729491.366842,1565729491.479781,0.112938
AP,1565729491.428684,1565729491.498098,0.069413
AP,1565729491.357527,1565729491.510469,0.152941
AP,1565729491.428363,1565729491.525894,0.097530
AP,1565729491.489468,1565729491.559807,0.070338
AP,1565729491.511436,1565729491.577936,0.066499
AP,1565729491.489147,1565729491.590333,0.101185
AP,1565729491.502121,1565729491.605147,0.103025
AP,1565729491.572220,1565729491.640328,0.068107
AP,1565729491.562905,1565729491.657693,0.094787
AP,1565729491.569825,1565729491.669528,0.099702
AP,1565729491.569504,1565729491.683697,0.114191
AP,1565729491.652577,1565729491.719059,0.066481
AP,1565729491.675060,1565729491.737873,0.062811
AP,1565729491.643262,1565729491.750794,0.107531
AP,1565729491.674740,1565729491.765007,0.090266
AP,1565729491.757813,1565729491.799253,0.041439
AP,1565729491.703327,1565729491.817374,0.114045
AP,1565729491.748497,1565729491.829066,0.080567
AP,1565729491.703006,1565729491.841539,0.138532
AP,1565729491.786079,1565729491.879828,0.093748
AP,1565729491.826534,1565729491.896211,0.069676
AP,1565729491.826854,1565729491.907118,0.080263
AP,1565729491.776764,1565729491.918923,0.142158
AP,1565729491.863993,1565729491.959121,0.095127
AP,1565729491.909606,1565729491.975682,0.066074
AP,1565729491.900291,1565729491.987928,0.087636
AP,1565729491.863673,1565729492.000156,0.136482
AP,1565729491.946746,1565729492.039363,0.092616
AP,1565729491.993285,1565729492.058767,0.065481
AP,1565729491.937431,1565729492.071121,0.133688
AP,1565729491.992964,1565729492.087875,0.094909
AP,1565729492.076037,1565729492.123143,0.047105
AP,1565729491.997435,1565729492.142089,0.144653
AP,1565729492.066722,1565729492.154391,0.087668
AP,1565729491.997114,1565729492.171075,0.173959
AP,1565729492.080187,1565729492.200361,0.120173
AP,1565729492.151884,1565729492.218729,0.066844
AP,1565729492.070872,1565729492.230341,0.159468
AP,1565729492.151564,1565729492.244708,0.093144
AP,1565729492.234637,1565729492.279129,0.044491
AP,1565729492.185915,1565729492.298342,0.112426
AP,1565729492.225321,1565729492.310902,0.085579
AP,1565729492.185594,1565729492.325792,0.140196
AP,1565729492.268667,1565729492.360093,0.091424
AP,1565729492.269286,1565729492.378448,0.109161
AP,1565729492.268966,1565729492.391201,0.122234
AP,1565729492.259352,1565729492.407639,0.148286
AP,1565729492.352039,1565729492.440892,0.088852
AP,1565729492.357689,1565729492.458755,0.101065
AP,1565729492.342723,1565729492.471566,0.128841
AP,1565729492.357369,1565729492.488258,0.130888
AP,1565729492.440442,1565729492.519646,0.079203
AP,1565729492.444004,1565729492.538024,0.094018
AP,1565729492.444324,1565729492.550903,0.106578
AP,1565729492.431126,1565729492.566484,0.135357
AP,1565729492.527076,1565729492.599946,0.072868
AP,1565729492.517275,1565729492.617854,0.100578
AP,1565729492.517761,1565729492.630359,0.112596
AP,1565729492.516954,1565729492.644722,0.127766
AP,1565729492.600027,1565729492.680863,0.080835
AP,1565729492.611985,1565729492.700482,0.088495
AP,1565729492.611665,1565729492.712741,0.101075
AP,1565729492.590712,1565729492.728066,0.137353
AP,1565729492.694738,1565729492.760363,0.065624
AP,1565729492.649764,1565729492.777085,0.127320
AP,1565729492.685422,1565729492.789403,0.103979
AP,1565729492.649443,1565729492.803811,0.154367
AP,1565729492.732516,1565729492.839420,0.106903
AP,1565729492.723201,1565729492.858234,0.135031
AP,1565729492.742122,1565729492.870853,0.128729
AP,1565729492.741802,1565729492.885444,0.143641
AP,1565729492.824875,1565729492.919714,0.094839
AP,1565729492.815559,1565729492.938778,0.123218
AP,1565729492.797989,1565729492.951799,0.153808
AP,1565729492.797669,1565729492.967949,0.170279
AP,1565729492.880742,1565729493.000048,0.119306
AP,1565729492.947460,1565729493.019795,0.072334
AP,1565729492.947139,1565729493.032696,0.085555
AP,1565729492.871427,1565729493.049905,0.178478
AP,1565729493.030212,1565729493.080930,0.050717
AP,1565729493.019300,1565729493.099781,0.080479
AP,1565729493.018980,1565729493.112510,0.093529
AP,1565729493.020897,1565729493.128485,0.107587
AP,1565729493.102053,1565729493.159433,0.057379
AP,1565729493.092737,1565729493.177337,0.084598
AP,1565729493.084395,1565729493.190004,0.105608
AP,1565729493.084074,1565729493.203899,0.119824
AP,1565729493.167147,1565729493.239802,0.072654
AP,1565729493.121045,1565729493.256235,0.135189
AP,1565729493.157832,1565729493.268809,0.110976
AP,1565729493.120724,1565729493.281783,0.161057
AP,1565729493.203797,1565729493.318027,0.114229
AP,1565729493.194482,1565729493.336504,0.142021
AP,1565729493.218661,1565729493.348296,0.129634
AP,1565729493.218340,1565729493.360376,0.142034
AP,1565729493.301413,1565729493.399534,0.098120
AP,1565729493.320094,1565729493.416445,0.096350
AP,1565729493.292098,1565729493.428839,0.136740
AP,1565729493.319773,1565729493.441022,0.121247
AP,1565729493.402846,1565729493.479808,0.076960
AP,1565729493.371785,1565729493.497567,0.125781
AP,1565729493.371465,1565729493.510355,0.138888
AP,1565729493.393531,1565729493.524495,0.130963
AP,1565729493.454538,1565729493.560896,0.106358
AP,1565729493.445223,1565729493.579669,0.134444
AP,1565729493.444646,1565729493.592254,0.147607
AP,1565729493.444326,1565729493.608021,0.163695
AP,1565729493.527399,1565729493.640636,0.113236
AP,1565729493.567854,1565729493.659111,0.091255
AP,1565729493.518083,1565729493.672079,0.153995
AP,1565729493.567534,1565729493.688412,0.120877
AP,1565729493.650607,1565729493.720931,0.070323
AP,1565729493.629675,1565729493.739589,0.109912
AP,1565729493.629995,1565729493.751352,0.121355
AP,1565729493.641292,1565729493.765653,0.124360
AP,1565729493.712748,1565729493.797563,0.084815
AP,1565729493.703433,1565729493.815961,0.112527
AP,1565729493.733469,1565729493.827694,0.094223
AP,1565729493.733149,1565729493.837896,0.104746
AP,1565729493.812760,1565729493.877543,0.064782
AP,1565729493.812439,1565729493.896401,0.083961
AP,1565729493.816222,1565729493.908697,0.092474
AP,1565729493.806906,1565729493.921735,0.114827
AP,1565729493.895512,1565729493.957840,0.062326
AP,1565729493.880238,1565729493.973747,0.093507
AP,1565729493.879918,1565729493.984395,0.104475
AP,1565729493.886197,1565729493.996323,0.110125
AP,1565729493.962991,1565729494.036930,0.073938
AP,1565729493.956759,1565729494.055464,0.098702
AP,1565729493.953675,1565729494.068089,0.114412
AP,1565729493.956439,1565729494.080492,0.124052
AP,1565729494.039512,1565729494.121051,0.081538
AP,1565729494.003516,1565729494.140520,0.137002
AP,1565729494.003196,1565729494.153606,0.150409
AP,1565729494.030196,1565729494.172143,0.141946
AP,1565729494.086268,1565729494.202307,0.116038
AP,1565729494.076953,1565729494.220648,0.143694
AP,1565729494.118759,1565729494.232997,0.114236
AP,1565729494.118438,1565729494.248621,0.130182
AP,1565729494.201511,1565729494.281189,0.079677
AP,1565729494.213426,1565729494.305281,0.091854
AP,1565729494.213105,1565729494.313818,0.100711
AP,1565729494.192196,1565729494.330866,0.138669
AP,1565729494.296178,1565729494.359398,0.063219
AP,1565729494.253321,1565729494.376757,0.123435
AP,1565729494.286863,1565729494.389175,0.102311
AP,1565729494.253001,1565729494.402787,0.149785
AP,1565729494.351060,1565729494.438100,0.087039
AP,1565729494.336074,1565729494.454550,0.118474
AP,1565729494.326758,1565729494.466729,0.139970
AP,1565729494.350740,1565729494.479336,0.128595
AP,1565729494.433813,1565729494.517591,0.083777
AP,1565729494.458806,1565729494.534761,0.075954
AP,1565729494.458485,1565729494.545939,0.087452
AP,1565729494.424497,1565729494.557252,0.132753
AP,1565729494.541558,1565729494.596994,0.055434
AP,1565729494.482082,1565729494.615959,0.133875
AP,1565729494.481762,1565729494.627692,0.145929
AP,1565729494.532243,1565729494.640590,0.108346
AP,1565729494.564835,1565729494.678963,0.114126
AP,1565729494.555520,1565729494.695693,0.140172
AP,1565729494.616104,1565729494.706472,0.090367
AP,1565729494.615784,1565729494.716868,0.101084
AP,1565729494.698857,1565729494.758650,0.059793
AP,1565729494.698522,1565729494.776154,0.077630
AP,1565729494.689541,1565729494.786468,0.096925
AP,1565729494.698843,1565729494.795894,0.097050
AP,1565729494.781595,1565729494.840490,0.058894
AP,1565729494.734753,1565729494.857647,0.122893
AP,1565729494.734432,1565729494.869344,0.134911
AP,1565729494.772280,1565729494.881223,0.108942
AP,1565729494.817505,1565729494.919104,0.101598
AP,1565729494.852714,1565729494.936107,0.083391
AP,1565729494.808190,1565729494.948256,0.140065
AP,1565729494.852394,1565729494.961515,0.109120
AP,1565729494.920894,1565729494.999734,0.078839
AP,1565729494.926152,1565729495.016752,0.090599
AP,1565729494.935467,1565729495.027619,0.092151
AP,1565729494.920573,1565729495.038809,0.118235
AP,1565729495.003646,1565729495.079380,0.075732
AP,1565729494.994331,1565729495.098079,0.103746
AP,1565729494.959311,1565729495.111015,0.151703
AP,1565729494.958990,1565729495.125934,0.166943
AP,1565729495.042063,1565729495.159981,0.117917
AP,1565729495.104186,1565729495.176611,0.072416
AP,1565729495.032748,1565729495.188552,0.155802
AP,1565729495.103865,1565729495.202238,0.098372
AP,1565729495.166787,1565729495.239692,0.072904
AP,1565729495.186938,1565729495.255858,0.068919
AP,1565729495.177623,1565729495.267532,0.089907
AP,1565729495.166466,1565729495.279013,0.112545
AP,1565729495.249539,1565729495.318972,0.069432
AP,1565729495.263292,1565729495.336436,0.073143
AP,1565729495.240224,1565729495.347541,0.107316
AP,1565729495.262971,1565729495.360012,0.097040
AP,1565729495.346044,1565729495.398313,0.052267
AP,1565729495.336729,1565729495.415066,0.078336
AP,1565729495.319461,1565729495.427031,0.107568
AP,1565729495.319140,1565729495.438257,0.119115
