sink_id,timestamp,cur_time,latency
AN,1565729652.038632,1565729652.169798,0.131165
AN,1565729652.044802,1565729652.181257,0.136455
AN,1565729652.117826,1565729652.249560,0.131733
AN,1565729652.114530,1565729652.265516,0.150985
AN,1565729652.108340,1565729652.276535,0.168195
AN,1565729652.114510,1565729652.287466,0.172955
AN,1565729652.311687,1565729652.354545,0.042857
AN,1565729652.302200,1565729652.370479,0.068278
AN,1565729652.308390,1565729652.381247,0.072856
AN,1565729652.308370,1565729652.392290,0.083918
AN,1565729652.372241,1565729652.461334,0.089092
AN,1565729652.368944,1565729652.477913,0.108967
AN,1565729652.368924,1565729652.490441,0.121516
AN,1565729652.362755,1565729652.502306,0.139550
AN,1565729652.487161,1565729652.569515,0.082353
AN,1565729652.483865,1565729652.585938,0.102073
AN,1565729652.477675,1565729652.597788,0.120112
AN,1565729652.483845,1565729652.609576,0.125730
AN,1565729652.557495,1565729652.673903,0.116407
AN,1565729652.554198,1565729652.690473,0.136273
AN,1565729652.548008,1565729652.702888,0.154878
AN,1565729652.554178,1565729652.714762,0.160583
AN,1565729652.662652,1565729652.782634,0.119981
AN,1565729652.659355,1565729652.799727,0.140370
AN,1565729652.659335,1565729652.811947,0.152610
AN,1565729652.653166,1565729652.824111,0.170944
AN,1565729652.787211,1565729652.888501,0.101289
AN,1565729652.783914,1565729652.905009,0.121094
AN,1565729652.777725,1565729652.916879,0.139153
AN,1565729652.783894,1565729652.927874,0.143979
AN,1565729652.890787,1565729652.994769,0.103981
AN,1565729652.887490,1565729653.011327,0.123836
AN,1565729652.887470,1565729653.022830,0.135358
AN,1565729652.881300,1565729653.035258,0.153957
AN,1565729653.010111,1565729653.100441,0.090328
AN,1565729653.006814,1565729653.117753,0.110938
AN,1565729653.006794,1565729653.130271,0.123475
AN,1565729653.000624,1565729653.143533,0.142908
AN,1565729653.137975,1565729653.207634,0.069659
AN,1565729653.134678,1565729653.224576,0.089897
AN,1565729653.134658,1565729653.237313,0.102654
AN,1565729653.128488,1565729653.249631,0.121142
AN,1565729653.184357,1565729653.315542,0.131184
AN,1565729653.181061,1565729653.332123,0.151061
AN,1565729653.174871,1565729653.343975,0.169103
AN,1565729653.181041,1565729653.355707,0.174666
AN,1565729653.307714,1565729653.421854,0.114139
AN,1565729653.304417,1565729653.438096,0.133677
AN,1565729653.298227,1565729653.449764,0.151535
AN,1565729653.304397,1565729653.461425,0.157027
AN,1565729653.428330,1565729653.529049,0.100719
AN,1565729653.425033,1565729653.545797,0.120763
AN,1565729653.425013,1565729653.558252,0.133238
AN,1565729653.418843,1565729653.569286,0.150442
AN,1565729653.579573,1565729653.634423,0.054849
AN,1565729653.576276,1565729653.650795,0.074518
AN,1565729653.576256,1565729653.662097,0.085840
AN,1565729653.570086,1565729653.673166,0.103079
AN,1565729653.608920,1565729653.743094,0.134174
AN,1565729653.605623,1565729653.759764,0.154140
AN,1565729653.599433,1565729653.771539,0.172105
AN,1565729653.605603,1565729653.783844,0.178240
AN,1565729653.757737,1565729653.848255,0.090518
AN,1565729653.754440,1565729653.864080,0.109639
AN,1565729653.754420,1565729653.875284,0.120863
AN,1565729653.748250,1565729653.885221,0.136970
AN,1565729653.901497,1565729653.954144,0.052646
AN,1565729653.898200,1565729653.970046,0.071844
AN,1565729653.892010,1565729653.981326,0.089314
AN,1565729653.898180,1565729653.992109,0.093928
AN,1565729653.941253,1565729654.062183,0.120929
AN,1565729653.937956,1565729654.078527,0.140570
AN,1565729653.931766,1565729654.090975,0.159207
AN,1565729653.937936,1565729654.102405,0.164468
AN,1565729654.027916,1565729654.168713,0.140796
AN,1565729654.024619,1565729654.186011,0.161390
AN,1565729654.018429,1565729654.199208,0.180778
AN,1565729654.024599,1565729654.211728,0.187128
AN,1565729654.173842,1565729654.274814,0.100971
AN,1565729654.170545,1565729654.291242,0.120695
AN,1565729654.164355,1565729654.302656,0.138299
AN,1565729654.170525,1565729654.313213,0.142687
AN,1565729654.334374,1565729654.381850,0.047474
AN,1565729654.331078,1565729654.397980,0.066901
AN,1565729654.324888,1565729654.409766,0.084877
AN,1565729654.331058,1565729654.421751,0.090692
AN,1565729654.365246,1565729654.488438,0.123191
AN,1565729654.361949,1565729654.504832,0.142882
AN,1565729654.361929,1565729654.516462,0.154532
AN,1565729654.355759,1565729654.527792,0.172032
AN,1565729654.463693,1565729654.595626,0.131931
AN,1565729654.460397,1565729654.612767,0.152369
AN,1565729654.454207,1565729654.624553,0.170346
AN,1565729654.460377,1565729654.635598,0.175220
AN,1565729654.571147,1565729654.700926,0.129777
AN,1565729654.567850,1565729654.717891,0.150039
AN,1565729654.561661,1565729654.730154,0.168492
AN,1565729654.567830,1565729654.741637,0.173805
AN,1565729654.727701,1565729654.809858,0.082156
AN,1565729654.724404,1565729654.827204,0.102798
AN,1565729654.718215,1565729654.840023,0.121807
AN,1565729654.724384,1565729654.851830,0.127445
AN,1565729654.863752,1565729654.914973,0.051220
AN,1565729654.867049,1565729654.931917,0.064867
AN,1565729654.857562,1565729654.944463,0.086900
AN,1565729654.863732,1565729654.957208,0.093475
AN,1565729654.930445,1565729655.023196,0.092750
AN,1565729654.927148,1565729655.040020,0.112870
AN,1565729654.920958,1565729655.053125,0.132166
AN,1565729654.927128,1565729655.065955,0.138826
AN,1565729655.019641,1565729655.128991,0.109349
AN,1565729655.016344,1565729655.145645,0.129300
AN,1565729655.010154,1565729655.157742,0.147587
AN,1565729655.016324,1565729655.169564,0.153239
AN,1565729655.119559,1565729655.235246,0.115686
AN,1565729655.122856,1565729655.250928,0.128071
AN,1565729655.113369,1565729655.262770,0.149400
AN,1565729655.119539,1565729655.275111,0.155571
AN,1565729655.295432,1565729655.341534,0.046100
AN,1565729655.292135,1565729655.358223,0.066087
AN,1565729655.285946,1565729655.370732,0.084785
AN,1565729655.292115,1565729655.382714,0.090597
AN,1565729655.398081,1565729655.449104,0.051022
AN,1565729655.394784,1565729655.465389,0.070604
AN,1565729655.388595,1565729655.477047,0.088451
AN,1565729655.394764,1565729655.489267,0.094501
AN,1565729655.424243,1565729655.556015,0.131771
AN,1565729655.420946,1565729655.572853,0.151906
AN,1565729655.414756,1565729655.584607,0.169850
AN,1565729655.420926,1565729655.596713,0.175786
AN,1565729655.512468,1565729655.662695,0.150226
AN,1565729655.502981,1565729655.679264,0.176281
AN,1565729655.509171,1565729655.690852,0.181679
AN,1565729655.509151,1565729655.702024,0.192872
AN,1565729655.713900,1565729655.768381,0.054480
AN,1565729655.710603,1565729655.784526,0.073922
AN,1565729655.704413,1565729655.796967,0.092552
AN,1565729655.710583,1565729655.808485,0.097902
AN,1565729655.740205,1565729655.876095,0.135889
AN,1565729655.743502,1565729655.893000,0.149497
AN,1565729655.734015,1565729655.905389,0.171373
AN,1565729655.740185,1565729655.917668,0.177482
AN,1565729655.848382,1565729655.983286,0.134903
AN,1565729655.845085,1565729656.000361,0.155275
AN,1565729655.838895,1565729656.011773,0.172877
AN,1565729655.845065,1565729656.023103,0.178037
AN,1565729655.974478,1565729656.089528,0.115049
AN,1565729655.971181,1565729656.105586,0.134403
AN,1565729655.971161,1565729656.118262,0.147100
AN,1565729655.964992,1565729656.130949,0.165956
AN,1565729656.144157,1565729656.194379,0.050220
AN,1565729656.140860,1565729656.211829,0.070968
AN,1565729656.134670,1565729656.223881,0.089210
AN,1565729656.140840,1565729656.235230,0.094388
AN,1565729656.225317,1565729656.300925,0.075607
AN,1565729656.222020,1565729656.317122,0.095101
AN,1565729656.215830,1565729656.329100,0.113269
AN,1565729656.222000,1565729656.341212,0.119210
AN,1565729656.341518,1565729656.407053,0.065534
AN,1565729656.338221,1565729656.423501,0.085278
AN,1565729656.332031,1565729656.435984,0.103951
AN,1565729656.338201,1565729656.447347,0.109145
AN,1565729656.454855,1565729656.515728,0.060872
AN,1565729656.451559,1565729656.532579,0.081019
AN,1565729656.445369,1565729656.545330,0.099960
AN,1565729656.451539,1565729656.557953,0.106414
AN,1565729656.567237,1565729656.622980,0.055741
AN,1565729656.563940,1565729656.638841,0.074899
AN,1565729656.557750,1565729656.649407,0.091656
AN,1565729656.563920,1565729656.658830,0.094909
AN,1565729656.588325,1565729656.728830,0.140504
AN,1565729656.585028,1565729656.745559,0.160530
AN,1565729656.578838,1565729656.758126,0.179287
AN,1565729656.585008,1565729656.770248,0.185240
AN,1565729656.710499,1565729656.835899,0.125400
AN,1565729656.707202,1565729656.852461,0.145258
AN,1565729656.701012,1565729656.864563,0.163549
AN,1565729656.707182,1565729656.876598,0.169415
AN,1565729656.803357,1565729656.942254,0.138896
AN,1565729656.800060,1565729656.958050,0.157989
AN,1565729656.800040,1565729656.969333,0.169292
AN,1565729656.793870,1565729656.980446,0.186575
AN,1565729656.931265,1565729657.047913,0.116647
AN,1565729656.927968,1565729657.064260,0.136291
AN,1565729656.921778,1565729657.075935,0.154155
AN,1565729656.927948,1565729657.086376,0.158427
AN,1565729657.045269,1565729657.155391,0.110121
AN,1565729657.041972,1565729657.170640,0.128667
AN,1565729657.041952,1565729657.181225,0.139271
AN,1565729657.035782,1565729657.191857,0.156074
AN,1565729657.144022,1565729657.261585,0.117561
AN,1565729657.140726,1565729657.277650,0.136924
AN,1565729657.140706,1565729657.288554,0.147848
AN,1565729657.134536,1565729657.298454,0.163917
AN,1565729657.272571,1565729657.368006,0.095434
AN,1565729657.269274,1565729657.384593,0.115318
AN,1565729657.263084,1565729657.396093,0.133007
AN,1565729657.269254,1565729657.406994,0.137739
AN,1565729657.410036,1565729657.476323,0.066286
AN,1565729657.406739,1565729657.493330,0.086589
AN,1565729657.406719,1565729657.505955,0.099235
AN,1565729657.400549,1565729657.518524,0.117974
AN,1565729657.471825,1565729657.582111,0.110285
AN,1565729657.468528,1565729657.598286,0.129757
AN,1565729657.468508,1565729657.609583,0.141074
AN,1565729657.462338,1565729657.620177,0.157838
AN,1565729657.571807,1565729657.688067,0.116258
AN,1565729657.568511,1565729657.703654,0.135142
AN,1565729657.568491,1565729657.714768,0.146276
AN,1565729657.562321,1565729657.726244,0.163923
AN,1565729657.683743,1565729657.794917,0.111174
AN,1565729657.680446,1565729657.810988,0.130542
AN,1565729657.674256,1565729657.822421,0.148164
AN,1565729657.680426,1565729657.832975,0.152549
AN,1565729657.755602,1565729657.903390,0.147788
AN,1565729657.758899,1565729657.919837,0.160937
AN,1565729657.755582,1565729657.931432,0.175849
AN,1565729657.749412,1565729657.944261,0.194848
AN,1565729657.883166,1565729658.009742,0.126576
AN,1565729657.879869,1565729658.025347,0.145477
AN,1565729657.873679,1565729658.035270,0.161591
AN,1565729657.879849,1565729658.045940,0.166090
AN,1565729658.038757,1565729658.114801,0.076044
AN,1565729658.035460,1565729658.131716,0.096254
AN,1565729658.029270,1565729658.144017,0.114745
AN,1565729658.035440,1565729658.155767,0.120327
AN,1565729658.095716,1565729658.222045,0.126328
AN,1565729658.092419,1565729658.238233,0.145813
AN,1565729658.086229,1565729658.249953,0.163723
AN,1565729658.092399,1565729658.262308,0.169908
AN,1565729658.271671,1565729658.328349,0.056677
AN,1565729658.268374,1565729658.344644,0.076269
AN,1565729658.262184,1565729658.357486,0.095300
AN,1565729658.268354,1565729658.369584,0.101228
AN,1565729658.342225,1565729658.434171,0.091945
AN,1565729658.338928,1565729658.451109,0.112180
AN,1565729658.332738,1565729658.462413,0.129673
AN,1565729658.338908,1565729658.472893,0.133983
AN,1565729658.458730,1565729658.541993,0.083263
AN,1565729658.455433,1565729658.557894,0.102459
AN,1565729658.449243,1565729658.568731,0.119487
AN,1565729658.455413,1565729658.579483,0.124069
AN,1565729658.554233,1565729658.649150,0.094916
AN,1565729658.550936,1565729658.665637,0.114699
AN,1565729658.544746,1565729658.677333,0.132585
AN,1565729658.550916,1565729658.688117,0.137201
AN,1565729658.617194,1565729658.756246,0.139050
AN,1565729658.613898,1565729658.772531,0.158632
AN,1565729658.607708,1565729658.784696,0.176987
AN,1565729658.613878,1565729658.796046,0.182167
AN,1565729658.798148,1565729658.862603,0.064455
AN,1565729658.794851,1565729658.879015,0.084162
AN,1565729658.788661,1565729658.890338,0.101675
AN,1565729658.794831,1565729658.900786,0.105954
AN,1565729658.889471,1565729658.968696,0.079224
AN,1565729658.886174,1565729658.985494,0.099318
AN,1565729658.879985,1565729658.997979,0.117993
AN,1565729658.886154,1565729659.009777,0.123621
AN,1565729658.940161,1565729659.076343,0.136181
AN,1565729658.936864,1565729659.092831,0.155965
AN,1565729658.930674,1565729659.105359,0.174683
AN,1565729658.936844,1565729659.117512,0.180667
AN,1565729659.089885,1565729659.183243,0.093357
AN,1565729659.086588,1565729659.200179,0.113589
AN,1565729659.080398,1565729659.212529,0.132129
AN,1565729659.086568,1565729659.223651,0.137082
AN,1565729659.147802,1565729659.288840,0.141037
AN,1565729659.144505,1565729659.305040,0.160534
AN,1565729659.144485,1565729659.316878,0.172392
AN,1565729659.138315,1565729659.328524,0.190207
AN,1565729659.259043,1565729659.394538,0.135494
AN,1565729659.255746,1565729659.410484,0.154736
AN,1565729659.249557,1565729659.422002,0.172444
AN,1565729659.255726,1565729659.433576,0.177848
AN,1565729659.404184,1565729659.502723,0.098538
AN,1565729659.400887,1565729659.519620,0.118732
AN,1565729659.394697,1565729659.532271,0.137572
AN,1565729659.400867,1565729659.545233,0.144364
AN,1565729659.470986,1565729659.609020,0.138032
AN,1565729659.467690,1565729659.626023,0.158332
AN,1565729659.461500,1565729659.638591,0.177090
AN,1565729659.467669,1565729659.650875,0.183205
AN,1565729659.636349,1565729659.714221,0.077870
AN,1565729659.633053,1565729659.730382,0.097328
AN,1565729659.626863,1565729659.742051,0.115187
AN,1565729659.633033,1565729659.754493,0.121459
AN,1565729659.701259,1565729659.822043,0.120782
AN,1565729659.697963,1565729659.838557,0.140593
AN,1565729659.691773,1565729659.849898,0.158124
AN,1565729659.697942,1565729659.860923,0.162979
AN,1565729659.856714,1565729659.929296,0.072582
AN,1565729659.853417,1565729659.946375,0.092957
AN,1565729659.847227,1565729659.958654,0.111425
AN,1565729659.853397,1565729659.970742,0.117345
AN,1565729659.910083,1565729660.034145,0.124061
AN,1565729659.906786,1565729660.051495,0.144708
AN,1565729659.900596,1565729660.064202,0.163604
AN,1565729659.906766,1565729660.076805,0.170039
AN,1565729660.082019,1565729660.141062,0.059042
AN,1565729660.085316,1565729660.158097,0.072780
AN,1565729660.075829,1565729660.170974,0.095143
AN,1565729660.081999,1565729660.183781,0.101781
AN,1565729660.165751,1565729660.248333,0.082582
AN,1565729660.162454,1565729660.264705,0.102250
AN,1565729660.156264,1565729660.276373,0.120108
AN,1565729660.162434,1565729660.288363,0.125929
AN,1565729660.298674,1565729660.357617,0.058943
AN,1565729660.295377,1565729660.374210,0.078832
AN,1565729660.289187,1565729660.386991,0.097803
AN,1565729660.295357,1565729660.400095,0.104738
AN,1565729660.378068,1565729660.459152,0.081083
AN,1565729660.376288,1565729660.499586,0.123297
AN,1565729660.370118,1565729660.512463,0.142344
AN,1565729660.379605,1565729660.525033,0.145427
AN,1565729660.497442,1565729660.566272,0.068829
AN,1565729660.482975,1565729660.583716,0.100740
AN,1565729660.487955,1565729660.597072,0.109116
AN,1565729660.494125,1565729660.610402,0.116276
AN,1565729660.600811,1565729660.672890,0.072077
AN,1565729660.575907,1565729660.689464,0.113556
AN,1565729660.572590,1565729660.701725,0.129133
AN,1565729660.566420,1565729660.713666,0.147245
AN,1565729660.679276,1565729660.777013,0.097735
AN,1565729660.635922,1565729660.793755,0.157831
AN,1565729660.632605,1565729660.806179,0.173572
AN,1565729660.626436,1565729660.818286,0.191850
AN,1565729660.762580,1565729660.885361,0.122781
AN,1565729660.739292,1565729660.902127,0.162834
AN,1565729660.753093,1565729660.915448,0.162354
AN,1565729660.759263,1565729660.928244,0.168980
AN,1565729660.933280,1565729660.992113,0.058832
AN,1565729660.865949,1565729661.009497,0.143546
AN,1565729660.923793,1565729661.022560,0.098766
AN,1565729660.929963,1565729661.035300,0.105336
AN,1565729660.970777,1565729661.098499,0.127721
AN,1565729661.036649,1565729661.115314,0.078663
AN,1565729660.961290,1565729661.128175,0.166883
AN,1565729660.967460,1565729661.140660,0.173198
AN,1565729661.067931,1565729661.207090,0.139158
AN,1565729661.074147,1565729661.223427,0.149279
AN,1565729661.064614,1565729661.235284,0.170668
AN,1565729661.058444,1565729661.247333,0.188887
AN,1565729661.206137,1565729661.313194,0.107055
AN,1565729661.202820,1565729661.329784,0.126963
AN,1565729661.171301,1565729661.341976,0.170674
AN,1565729661.196651,1565729661.354303,0.157636
AN,1565729661.309507,1565729661.417785,0.108277
AN,1565729661.372574,1565729661.433760,0.061185
AN,1565729661.363088,1565729661.444821,0.081732
AN,1565729661.369257,1565729661.455894,0.086636
AN,1565729661.453487,1565729661.525367,0.071879
AN,1565729661.475944,1565729661.541763,0.065818
AN,1565729661.444001,1565729661.553578,0.109576
AN,1565729661.450171,1565729661.565603,0.115431
AN,1565729661.556857,1565729661.631875,0.075017
AN,1565729661.527103,1565729661.648821,0.121716
AN,1565729661.517617,1565729661.661466,0.143848
AN,1565729661.523786,1565729661.673052,0.149264
AN,1565729661.635550,1565729661.738973,0.103422
AN,1565729661.630473,1565729661.754951,0.124476
AN,1565729661.626063,1565729661.766234,0.140169
AN,1565729661.632233,1565729661.776573,0.144339
AN,1565729661.761345,1565729661.849061,0.087715
AN,1565729661.738919,1565729661.865985,0.127064
AN,1565729661.751859,1565729661.878406,0.126546
AN,1565729661.758029,1565729661.890326,0.132296
AN,1565729661.864715,1565729661.951027,0.086310
AN,1565729661.888731,1565729661.967023,0.078290
AN,1565729661.879244,1565729661.978495,0.099249
AN,1565729661.885414,1565729661.989855,0.104440
AN,1565729661.986841,1565729662.058317,0.071475
AN,1565729661.992101,1565729662.074939,0.082837
AN,1565729661.983524,1565729662.087029,0.103503
AN,1565729661.977354,1565729662.099446,0.122091
AN,1565729662.101863,1565729662.166515,0.064651
AN,1565729662.090211,1565729662.183437,0.093225
AN,1565729662.098546,1565729662.195507,0.096959
AN,1565729662.092376,1565729662.207521,0.115144
AN,1565729662.133629,1565729662.271839,0.138209
AN,1565729662.205233,1565729662.288144,0.082911
AN,1565729662.124142,1565729662.300773,0.176629
AN,1565729662.130312,1565729662.313173,0.182859
AN,1565729662.310838,1565729662.378475,0.067636
AN,1565729662.236999,1565729662.395401,0.158401
AN,1565729662.301352,1565729662.408142,0.106788
AN,1565729662.307522,1565729662.420373,0.112849
AN,1565729662.393710,1565729662.484343,0.090632
AN,1565729662.414208,1565729662.501214,0.087005
AN,1565729662.390393,1565729662.514478,0.124084
AN,1565729662.384223,1565729662.526099,0.141876
AN,1565729662.497079,1565729662.591329,0.094248
AN,1565729662.461889,1565729662.607941,0.146050
AN,1565729662.452403,1565729662.620240,0.167836
AN,1565729662.458572,1565729662.631670,0.173096
AN,1565729662.580055,1565729662.697761,0.117705
AN,1565729662.565259,1565729662.713606,0.148346
AN,1565729662.576738,1565729662.725347,0.148608
AN,1565729662.570568,1565729662.735833,0.165264
AN,1565729662.673269,1565729662.804076,0.130806
AN,1565729662.683425,1565729662.820897,0.137471
AN,1565729662.663782,1565729662.833420,0.169637
AN,1565729662.669952,1565729662.845209,0.175256
AN,1565729662.839538,1565729662.911055,0.071515
AN,1565729662.830052,1565729662.927159,0.097106
AN,1565729662.776639,1565729662.938323,0.161682
AN,1565729662.836221,1565729662.949566,0.113343
AN,1565729662.942908,1565729663.021497,0.078588
AN,1565729662.895861,1565729663.038223,0.142361
AN,1565729662.905348,1565729663.050106,0.144757
AN,1565729662.902031,1565729663.061558,0.159526
AN,1565729663.081542,1565729663.124883,0.043340
AN,1565729663.008718,1565729663.141205,0.132486
AN,1565729663.078225,1565729663.152165,0.073939
AN,1565729663.072055,1565729663.162977,0.090920
AN,1565729663.184912,1565729663.231539,0.046626
AN,1565729663.156040,1565729663.247039,0.090998
AN,1565729663.146553,1565729663.258207,0.111653
AN,1565729663.152723,1565729663.270879,0.118155
AN,1565729663.288176,1565729663.339654,0.051476
AN,1565729663.259409,1565729663.356224,0.096813
AN,1565729663.284859,1565729663.368746,0.083885
AN,1565729663.278689,1565729663.380426,0.101736
AN,1565729663.356559,1565729663.445160,0.088600
AN,1565729663.391546,1565729663.460889,0.069342
AN,1565729663.347073,1565729663.472777,0.125703
AN,1565729663.353242,1565729663.483881,0.130638
AN,1565729663.453784,1565729663.552903,0.099117
AN,1565729663.459929,1565729663.568828,0.108898
AN,1565729663.444298,1565729663.581235,0.136936
AN,1565729663.450468,1565729663.592655,0.142186
AN,1565729663.550309,1565729663.660623,0.110313
AN,1565729663.557154,1565729663.677890,0.120734
AN,1565729663.546992,1565729663.690727,0.143734
AN,1565729663.540823,1565729663.703158,0.162334
AN,1565729663.653679,1565729663.764960,0.111280
AN,1565729663.624205,1565729663.781904,0.157698
AN,1565729663.620888,1565729663.794078,0.173189
AN,1565729663.614718,1565729663.806240,0.191520
AN,1565729663.727574,1565729663.871724,0.144148
AN,1565729663.787086,1565729663.888112,0.101025
AN,1565729663.777599,1565729663.900150,0.122549
AN,1565729663.783769,1565729663.912456,0.128686
AN,1565729663.938203,1565729663.978588,0.040384
AN,1565729663.890455,1565729663.995628,0.105171
AN,1565729663.928716,1565729664.007982,0.079264
AN,1565729663.934886,1565729664.020464,0.085577
AN,1565729664.030846,1565729664.086217,0.055370
AN,1565729664.041573,1565729664.102606,0.061032
AN,1565729664.040333,1565729664.115753,0.075419
AN,1565729664.037016,1565729664.127937,0.090919
AN,1565729664.105202,1565729664.192541,0.087338
AN,1565729664.143703,1565729664.208668,0.064964
AN,1565729664.095716,1565729664.220726,0.125009
AN,1565729664.101885,1565729664.232803,0.130917
AN,1565729664.213992,1565729664.299305,0.085313
AN,1565729664.208572,1565729664.315739,0.107166
AN,1565729664.204505,1565729664.327348,0.122841
AN,1565729664.210675,1565729664.338134,0.127458
AN,1565729664.274852,1565729664.405135,0.130281
AN,1565729664.317362,1565729664.422091,0.104728
AN,1565729664.265366,1565729664.434352,0.168985
AN,1565729664.271535,1565729664.446395,0.174859
AN,1565729664.440265,1565729664.511450,0.071184
AN,1565729664.378222,1565729664.527976,0.149753
AN,1565729664.436948,1565729664.538934,0.101985
AN,1565729664.430778,1565729664.549743,0.118963
AN,1565729664.543635,1565729664.617981,0.074346
AN,1565729664.531529,1565729664.634615,0.103085
AN,1565729664.522043,1565729664.647082,0.125038
AN,1565729664.528212,1565729664.659369,0.131156
AN,1565729664.595645,1565729664.727618,0.131973
AN,1565729664.586158,1565729664.744278,0.158118
AN,1565729664.634899,1565729664.757176,0.122276
AN,1565729664.592328,1565729664.769900,0.177570
AN,1565729664.774434,1565729664.833564,0.059129
AN,1565729664.764947,1565729664.850105,0.085157
AN,1565729664.699014,1565729664.861919,0.162903
AN,1565729664.771117,1565729664.873320,0.102203
AN,1565729664.863533,1565729664.939135,0.075601
AN,1565729664.877803,1565729664.955449,0.077645
AN,1565729664.854046,1565729664.967763,0.113716
AN,1565729664.860216,1565729664.979017,0.118800
AN,1565729664.938741,1565729665.044356,0.105614
AN,1565729664.966902,1565729665.060917,0.094013
AN,1565729664.929255,1565729665.072987,0.143732
AN,1565729664.935424,1565729665.084357,0.148931
AN,1565729665.099060,1565729665.153056,0.053995
AN,1565729665.042111,1565729665.169400,0.127288
AN,1565729665.089573,1565729665.181507,0.091933
AN,1565729665.095743,1565729665.193269,0.097525
AN,1565729665.120627,1565729665.259087,0.138459
AN,1565729665.202430,1565729665.275858,0.073428
AN,1565729665.111140,1565729665.288179,0.177037
AN,1565729665.117310,1565729665.300047,0.182736
AN,1565729665.298558,1565729665.368755,0.070196
AN,1565729665.223997,1565729665.385621,0.161623
AN,1565729665.289072,1565729665.398646,0.109573
AN,1565729665.295241,1565729665.410643,0.115401
AN,1565729665.327452,1565729665.473020,0.145567
AN,1565729665.401928,1565729665.490174,0.088244
AN,1565729665.324135,1565729665.502379,0.178242
AN,1565729665.317966,1565729665.514194,0.196227
AN,1565729665.527374,1565729665.578479,0.051104
AN,1565729665.430822,1565729665.594555,0.163733
AN,1565729665.524057,1565729665.605997,0.081939
AN,1565729665.517887,1565729665.617141,0.099253
AN,1565729665.593661,1565729665.684944,0.091283
AN,1565729665.590344,1565729665.701490,0.111144
AN,1565729665.584174,1565729665.713366,0.129191
AN,1565729665.630744,1565729665.725195,0.094451
AN,1565729665.651159,1565729665.793066,0.141905
AN,1565729665.697030,1565729665.809803,0.112772
AN,1565729665.641672,1565729665.820989,0.179315
AN,1565729665.647842,1565729665.831774,0.183931
AN,1565729665.821163,1565729665.897554,0.076390
AN,1565729665.754529,1565729665.914003,0.159473
AN,1565729665.811676,1565729665.926633,0.114956
AN,1565729665.817846,1565729665.938476,0.120629
AN,1565729665.860642,1565729666.004546,0.143903
AN,1565729665.924532,1565729666.021375,0.096842
AN,1565729665.857325,1565729666.034425,0.177099
AN,1565729665.851155,1565729666.046489,0.195333
AN,1565729666.005332,1565729666.112721,0.107388
AN,1565729665.964012,1565729666.129185,0.165173
AN,1565729665.995845,1565729666.140787,0.144940
AN,1565729666.002015,1565729666.153010,0.150995
AN,1565729666.146723,1565729666.218934,0.072210
AN,1565729666.108702,1565729666.235664,0.126961
AN,1565729666.137236,1565729666.248760,0.111522
AN,1565729666.143406,1565729666.261948,0.118541
AN,1565729666.181100,1565729666.324833,0.143732
AN,1565729666.250093,1565729666.341689,0.091596
AN,1565729666.177783,1565729666.354006,0.176221
AN,1565729666.171613,1565729666.365231,0.193617
AN,1565729666.380226,1565729666.431475,0.051249
AN,1565729666.284470,1565729666.448222,0.163751
AN,1565729666.370739,1565729666.461197,0.090456
AN,1565729666.376909,1565729666.473255,0.096345
AN,1565729666.430857,1565729666.538835,0.107977
AN,1565729666.427540,1565729666.555331,0.127790
AN,1565729666.483595,1565729666.567388,0.083791
AN,1565729666.421370,1565729666.579508,0.158137
AN,1565729666.597515,1565729666.645711,0.048194
AN,1565729666.534226,1565729666.662827,0.128599
AN,1565729666.588028,1565729666.674356,0.086327
AN,1565729666.594198,1565729666.685219,0.091019
AN,1565729666.672844,1565729666.752041,0.079196
AN,1565729666.700885,1565729666.769145,0.068259
AN,1565729666.663357,1565729666.782146,0.118788
AN,1565729666.669527,1565729666.794827,0.125299
AN,1565729666.788204,1565729666.858126,0.069921
AN,1565729666.776214,1565729666.874470,0.098255
AN,1565729666.778717,1565729666.886639,0.107920
AN,1565729666.784887,1565729666.899678,0.114790
AN,1565729666.882722,1565729666.965555,0.082832
AN,1565729666.891573,1565729666.981480,0.089905
AN,1565729666.873235,1565729666.992230,0.118994
AN,1565729666.879405,1565729667.002111,0.122705
AN,1565729666.959781,1565729667.070824,0.111042
AN,1565729666.986092,1565729667.086231,0.100138
AN,1565729666.950295,1565729667.096855,0.146559
AN,1565729666.956465,1565729667.107780,0.151314
AN,1565729667.036009,1565729667.178053,0.142044
AN,1565729667.063151,1565729667.194873,0.131721
AN,1565729667.032692,1565729667.206867,0.174175
AN,1565729667.026522,1565729667.218447,0.191923
AN,1565729667.150451,1565729667.286171,0.135719
AN,1565729667.139378,1565729667.303249,0.163870
AN,1565729667.140965,1565729667.315365,0.174400
AN,1565729667.147134,1565729667.327304,0.180169
AN,1565729667.253821,1565729667.392144,0.138322
AN,1565729667.270332,1565729667.409247,0.138914
AN,1565729667.267015,1565729667.422449,0.155433
AN,1565729667.260845,1565729667.435342,0.174495
AN,1565729667.380082,1565729667.498380,0.118296
AN,1565729667.373702,1565729667.514858,0.141155
AN,1565729667.376765,1565729667.527117,0.150350
AN,1565729667.370596,1565729667.540243,0.169647
AN,1565729667.540593,1565729667.604389,0.063795
AN,1565729667.483452,1565729667.621094,0.137640
AN,1565729667.537276,1565729667.632797,0.095520
AN,1565729667.531106,1565729667.644755,0.113648
