sink_id,timestamp,cur_time,throughput
AN,1565729486.585065,1565729486.696133,12920.259988
AN,1565729487.150011,1565729487.234167,12081.016396
AN,1565729487.656189,1565729487.735020,12977.851995
AN,1565729488.205563,1565729488.272177,12100.743897
AN,1565729488.638342,1565729488.778263,12843.670119
AN,1565729489.264541,1565729489.312564,12165.442669
AN,1565729489.696285,1565729489.822070,12757.455582
AN,1565729490.270874,1565729490.351687,12273.018288
AN,1565729490.774626,1565729490.862408,12727.106197
AN,1565729491.283769,1565729491.393615,12236.277095
AN,1565729491.826854,1565729491.895969,12939.085203
AN,1565729492.357369,1565729492.432178,12122.131146
AN,1565729492.824875,1565729492.939559,12810.886655
AN,1565729493.371465,1565729493.473753,12167.869708
AN,1565729493.886197,1565729493.977861,12894.057510
AN,1565729494.458485,1565729494.512858,12149.606562
AN,1565729494.926152,1565729495.017637,12876.919814
AN,1565729495.503365,1565729495.554301,12111.866601
AN,1565729495.922938,1565729496.057466,12918.233570
AN,1565729496.520464,1565729496.591371,12174.444406
AN,1565729497.009784,1565729497.097222,12849.620704
AN,1565729497.517570,1565729497.632384,12145.855534
AN,1565729498.070379,1565729498.136769,12886.993499
AN,1565729498.617025,1565729498.671570,12154.053420
AN,1565729499.048653,1565729499.179545,12795.902754
AN,1565729499.630967,1565729499.714643,12147.316698
AN,1565729500.119850,1565729500.215398,12980.397740
AN,1565729500.688277,1565729500.752648,12098.638852
AN,1565729501.186479,1565729501.256001,12913.399671
AN,1565729501.676453,1565729501.794260,12075.980900
AN,1565729502.202990,1565729502.298288,12896.112951
AN,1565729502.779227,1565729502.833074,12154.383950
AN,1565729503.247754,1565729503.339828,12826.744466
AN,1565729503.834337,1565729503.875312,12138.549579
AN,1565729504.261249,1565729504.377571,12941.523610
AN,1565729504.821384,1565729504.914005,12117.066710
AN,1565729505.317031,1565729505.415932,12950.086807
AN,1565729505.898923,1565729505.952604,12111.683656
AN,1565729506.371490,1565729506.458656,12844.511220
AN,1565729506.896786,1565729506.992988,12164.737001
AN,1565729507.356080,1565729507.495074,12945.972846
AN,1565729507.960313,1565729508.032030,12105.284050
AN,1565729508.401743,1565729508.540384,12786.354706
AN,1565729508.963853,1565729509.073560,12191.097625
AN,1565729509.464942,1565729509.573864,12992.113609
AN,1565729510.006939,1565729510.111183,12097.092755
AN,1565729510.543645,1565729510.615979,12876.475839
AN,1565729511.054040,1565729511.151088,12147.073147
AN,1565729511.568588,1565729511.659276,12790.541850
AN,1565729512.150117,1565729512.192001,12201.415049
AN,1565729512.604452,1565729512.697445,12859.985330
AN,1565729513.166869,1565729513.232970,12137.609259
AN,1565729513.660858,1565729513.736540,12907.842102
AN,1565729514.181643,1565729514.273965,12094.715328
AN,1565729514.645883,1565729514.777848,12899.822943
AN,1565729515.201824,1565729515.312976,12146.623955
AN,1565729515.691294,1565729515.816554,12907.622099
AN,1565729516.270595,1565729516.351389,12153.294895
AN,1565729516.794399,1565729516.855272,12899.810735
AN,1565729517.309538,1565729517.392219,12105.488303
AN,1565729517.792094,1565729517.894572,12939.109767
AN,1565729518.389474,1565729518.435068,12025.988474
AN,1565729518.851945,1565729518.942401,13304.857205
AN,1565729519.398821,1565729519.471817,11805.453916
AN,1565729519.843899,1565729519.974284,12936.193473
AN,1565729520.454295,1565729520.511931,12089.711298
AN,1565729520.904013,1565729521.012495,12985.362341
AN,1565729521.474389,1565729521.550978,12070.928222
AN,1565729521.965809,1565729522.062439,12708.690891
AN,1565729522.525679,1565729522.593211,12246.319094
AN,1565729523.021947,1565729523.100070,12824.071626
AN,1565729523.587775,1565729523.633878,12176.679247
AN,1565729524.013811,1565729524.139383,12858.420474
AN,1565729524.579604,1565729524.671959,12204.839859
AN,1565729525.070203,1565729525.175157,12917.364425
AN,1565729525.595155,1565729525.712095,12105.692562
AN,1565729526.088717,1565729526.218131,12844.934838
AN,1565729526.642611,1565729526.753576,12139.430587
AN,1565729527.159386,1565729527.257613,12895.887248
AN,1565729527.692392,1565729527.792743,12146.575249
AN,1565729528.212496,1565729528.296609,12900.256321
AN,1565729528.778439,1565729528.831398,12154.329764
AN,1565729529.229973,1565729529.339101,12802.759008
AN,1565729529.808850,1565729529.872203,12192.776904
AN,1565729530.260493,1565729530.374163,12949.256425
AN,1565729530.808439,1565729530.912683,12070.121255
AN,1565729531.336872,1565729531.414653,12948.979655
AN,1565729531.914057,1565729531.953119,12071.329074
AN,1565729532.346910,1565729532.455784,12931.076255
AN,1565729532.879030,1565729532.992389,12113.174283
AN,1565729533.355890,1565729533.495142,12928.825716
AN,1565729533.960680,1565729534.031338,12122.422210
AN,1565729534.397572,1565729534.534064,12929.512446
AN,1565729534.968122,1565729535.071959,12084.154332
AN,1565729535.457433,1565729535.577589,12855.237348
AN,1565729536.002816,1565729536.113276,12133.946640
AN,1565729536.508623,1565729536.616092,12927.213413
AN,1565729537.099928,1565729537.154185,12079.694239
AN,1565729537.594072,1565729537.662108,13289.412613
AN,1565729538.115395,1565729538.193522,11761.079738
AN,1565729538.569342,1565729538.696105,12933.186463
AN,1565729539.142492,1565729539.245955,11821.390739
AN,1565729539.733504,1565729539.794697,12756.459994
AN,1565729540.220739,1565729540.302894,13282.261436
AN,1565729540.743959,1565729540.833820,11771.875015
AN,1565729541.213119,1565729541.343449,12754.381910
AN,1565729541.787970,1565729541.872542,12285.163117
AN,1565729542.238811,1565729542.378335,12851.128900
AN,1565729542.809239,1565729542.911430,12192.940495
AN,1565729543.298671,1565729543.416453,12870.688719
AN,1565729543.893533,1565729543.954034,12091.217971
AN,1565729544.391192,1565729544.455354,12965.767168
AN,1565729544.926057,1565729544.991328,12127.453362
AN,1565729545.353928,1565729545.494147,12927.115339
AN,1565729545.967398,1565729546.031450,12097.452402
AN,1565729546.454240,1565729546.536132,12879.389604
AN,1565729547.010726,1565729547.073103,12104.940061
AN,1565729547.494406,1565729547.578337,12865.331763
AN,1565729548.055223,1565729548.110751,12208.550874
AN,1565729548.481414,1565729548.616278,12857.868619
AN,1565729549.111530,1565729549.153803,12092.451470
AN,1565729549.537263,1565729549.656694,12925.270602
AN,1565729550.149121,1565729550.194469,12086.838400
AN,1565729550.568460,1565729550.698006,12908.691630
AN,1565729551.118252,1565729551.231333,12187.647831
AN,1565729551.636288,1565729551.737742,12835.452490
AN,1565729552.214225,1565729552.272837,12147.376235
AN,1565729552.649796,1565729552.775912,12920.547779
AN,1565729553.212087,1565729553.313476,12091.593357
AN,1565729553.714651,1565729553.819147,12854.206959
AN,1565729554.272720,1565729554.353443,12165.524098
AN,1565729554.725746,1565729554.859469,12845.189022
AN,1565729555.312603,1565729555.393158,12179.393697
AN,1565729555.826592,1565729555.897852,12879.073224
AN,1565729556.387923,1565729556.432809,12150.516251
AN,1565729556.856662,1565729556.935741,12924.222830
AM,1565729437.198409,1565729437.303787,407.190735
AM,1565729437.679319,1565729437.810055,13332.864911
AM,1565729438.235199,1565729438.346079,11659.923638
AM,1565729438.741337,1565729438.849831,12903.193073
AM,1565729439.336679,1565729439.384628,12154.129278
AM,1565729439.826579,1565729439.885003,12990.275034
AM,1565729440.331593,1565729440.426512,12003.474728
AM,1565729440.803230,1565729440.929953,13407.744525
AM,1565729441.426616,1565729441.464830,11684.928081
AM,1565729441.882962,1565729441.964897,12998.264544
AM,1565729442.418731,1565729442.504375,12048.666704
AM,1565729442.944569,1565729443.008469,13390.362778
AM,1565729443.492843,1565729443.544613,11657.320734
AM,1565729443.967888,1565729444.047085,12936.052297
AM,1565729444.509856,1565729444.585813,12065.452582
AM,1565729444.976985,1565729445.092190,13329.996073
AM,1565729445.571257,1565729445.624103,11750.046168
AM,1565729446.011389,1565729446.129540,13354.763936
AM,1565729446.595499,1565729446.665236,11667.074642
AM,1565729447.088484,1565729447.168978,13399.704380
AM,1565729447.620368,1565729447.707646,11602.700971
AM,1565729448.111459,1565729448.209342,13454.366251
AM,1565729448.629457,1565729448.745000,11667.895129
AM,1565729449.186239,1565729449.246430,12962.912809
AM,1565729449.704472,1565729449.784686,12076.050437
AM,1565729450.155342,1565729450.291548,13317.236244
AM,1565729450.762655,1565729450.826093,11692.177591
AM,1565729451.262634,1565729451.330104,12896.546080
AM,1565729451.755381,1565729451.863941,12175.994026
AM,1565729452.255017,1565729452.364509,12985.244828
AM,1565729452.830817,1565729452.906918,11983.588759
AM,1565729453.351683,1565729453.412357,13354.719840
AM,1565729453.869061,1565729453.945054,11732.749465
AM,1565729454.388873,1565729454.448022,12923.279367
AM,1565729454.887055,1565729454.986815,12064.016383
AM,1565729455.384456,1565729455.488103,12966.593502
AM,1565729455.925685,1565729456.027068,12060.147289
AM,1565729456.413226,1565729456.534776,13295.047948
AM,1565729456.967195,1565729457.064915,11789.356281
AM,1565729457.496903,1565729457.574653,12751.655640
AM,1565729458.035975,1565729458.109972,12142.285280
AM,1565729458.552060,1565729458.612406,12937.040598
AM,1565729459.050452,1565729459.147738,12141.982445
AM,1565729459.532265,1565729459.654779,13312.527243
AM,1565729460.133734,1565729460.186879,11745.913256
AM,1565729460.560895,1565729460.691300,12886.079826
AM,1565729461.144140,1565729461.226751,12139.300860
AM,1565729461.662633,1565729461.729078,12939.760740
AM,1565729462.163750,1565729462.267035,12082.761873
AM,1565729462.705819,1565729462.777513,12733.151433
AM,1565729463.196783,1565729463.309486,12218.678824
AM,1565729463.699358,1565729463.812747,12915.748861
AM,1565729464.306689,1565729464.346220,12184.314341
AM,1565729464.750831,1565729464.849865,12905.911218
AM,1565729465.273778,1565729465.385803,12128.284200
AM,1565729465.815842,1565729465.889139,12913.815611
AM,1565729466.347085,1565729466.425621,12115.973563
AM,1565729466.810954,1565729466.928669,12921.233630
AM,1565729467.394707,1565729467.467011,12074.109045
AM,1565729467.885352,1565729467.969398,12938.250091
AM,1565729468.464061,1565729468.507811,12072.510405
AM,1565729468.928599,1565729469.009134,12965.680840
AM,1565729469.445469,1565729469.547682,12069.506749
AM,1565729469.960925,1565729470.048164,12987.471745
AM,1565729470.512092,1565729470.587861,12043.801786
AM,1565729470.966499,1565729471.095833,13288.133939
AM,1565729471.557422,1565729471.627909,11746.434317
AM,1565729472.008871,1565729472.131799,12899.639834
AM,1565729472.586986,1565729472.667039,12144.080964
AM,1565729473.110179,1565729473.170342,12914.684278
AM,1565729473.593694,1565729473.708461,12079.126924
AM,1565729474.104979,1565729474.211649,12917.621484
AM,1565729474.690591,1565729474.745941,12165.627242
AM,1565729475.179569,1565729475.250218,12889.747481
AM,1565729475.721926,1565729475.785440,12144.486689
AM,1565729476.210243,1565729476.289325,12899.786320
AM,1565729476.745000,1565729476.826294,12104.972309
AM,1565729477.229767,1565729477.334644,12786.480640
AM,1565729477.785879,1565729477.866206,12228.105066
AM,1565729478.257128,1565729478.369427,12916.783020
AM,1565729478.854052,1565729478.908610,12055.273098
AM,1565729479.302603,1565729479.409110,12987.013927
AM,1565729479.881854,1565729479.945112,12126.838399
AM,1565729480.355842,1565729480.448348,12916.397486
AM,1565729480.907287,1565729480.988930,12024.084355
AM,1565729481.362864,1565729481.489435,12986.865453
AM,1565729481.923821,1565729482.025489,12125.651805
AM,1565729482.460067,1565729482.530707,12865.726398
AM,1565729482.968011,1565729483.067125,12117.411388
AM,1565729483.448169,1565729483.570147,12921.901180
AM,1565729484.031766,1565729484.105731,12136.285491
AM,1565729484.510032,1565729484.611113,12861.562703
AM,1565729485.072207,1565729485.148332,12099.352982
AM,1565729485.573887,1565729485.654791,12834.207762
AM,1565729486.126704,1565729486.186538,12223.850496
AM,1565729486.584745,1565729486.690325,12902.295421
AM,1565729487.183028,1565729487.227189,12107.332263
AM,1565729487.670779,1565729487.729282,12945.813014
AM,1565729488.194450,1565729488.265518,12121.522112
AM,1565729488.653183,1565729488.772039,12832.655213
AM,1565729489.249753,1565729489.307159,12146.797133
AM,1565729489.695964,1565729489.808411,12967.530963
AM,1565729490.235836,1565729490.347326,12061.267737
AM,1565729490.723125,1565729490.851313,12897.174474
AM,1565729491.288378,1565729491.386997,12134.006046
AM,1565729491.786079,1565729491.889918,12924.498543
AM,1565729492.342723,1565729492.425322,12140.371189
AM,1565729492.797669,1565729492.928435,12919.568118
AM,1565729493.393531,1565729493.468536,12034.769005
AM,1565729493.895512,1565729493.971223,12930.524279
AM,1565729494.424497,1565729494.505962,12155.456941
AM,1565729494.920573,1565729495.013000,12819.561098
AM,1565729495.462590,1565729495.550073,12102.624021
AM,1565729495.982307,1565729496.054652,12882.042946
AM,1565729496.508993,1565729496.587027,12209.436605
AM,1565729497.009784,1565729497.087366,12991.197352
AM,1565729497.511328,1565729497.626337,12060.003247
AM,1565729498.073132,1565729498.131493,12867.329471
AM,1565729498.610783,1565729498.664886,12186.117031
AM,1565729499.045900,1565729499.170282,12861.222928
AM,1565729499.624724,1565729499.708500,12076.884947
AM,1565729500.122603,1565729500.211910,12911.944092
AM,1565729500.682035,1565729500.748550,12112.393945
AM,1565729501.186159,1565729501.251474,12924.412764
AM,1565729501.670211,1565729501.787631,12123.317051
AM,1565729502.205743,1565729502.291921,12889.418404
AM,1565729502.772984,1565729502.827787,12129.892249
AM,1565729503.247434,1565729503.330594,12927.434085
AM,1565729503.828095,1565729503.866791,12122.406039
AM,1565729504.260928,1565729504.369637,12926.422735
AM,1565729504.815142,1565729504.906255,12112.910571
AM,1565729505.319784,1565729505.409919,12905.428588
AM,1565729505.892681,1565729505.948498,12068.790796
AM,1565729506.371170,1565729506.450068,12959.301966
AM,1565729506.890544,1565729506.986272,12122.249726
AM,1565729507.356080,1565729507.489307,12921.558210
AM,1565729507.954071,1565729508.028032,12065.532678
AM,1565729508.401423,1565729508.537712,12753.093200
AM,1565729508.957611,1565729509.066784,12285.672441
AM,1565729509.461869,1565729509.571887,12868.671745
AM,1565729510.000696,1565729510.107793,12128.985645
AM,1565729510.552961,1565729510.614856,12818.916135
AM,1565729511.047797,1565729511.145964,12238.556672
AM,1565729511.571341,1565729511.651874,12848.143137
AM,1565729512.143875,1565729512.186301,12162.560801
AM,1565729512.607204,1565729512.689710,12911.962437
AM,1565729513.160627,1565729513.225660,12128.003644
AM,1565729513.663610,1565729513.727965,12940.344215
AM,1565729514.175400,1565729514.266593,12067.706341
AM,1565729514.645563,1565729514.772442,12849.681267
AM,1565729515.195581,1565729515.309001,12114.223861
AM,1565729515.690974,1565729515.811103,12945.585567
AM,1565729516.264353,1565729516.347062,12127.782446
AM,1565729516.791326,1565729516.852289,12865.513899
AM,1565729517.303296,1565729517.386897,12158.443889
AM,1565729517.794847,1565729517.889787,12925.288986
AM,1565729518.383231,1565729518.427709,12083.527686
AM,1565729518.851945,1565729518.931496,12902.289315
AM,1565729519.392578,1565729519.467094,12135.961347
AM,1565729519.840827,1565729519.969339,12941.892215
AM,1565729520.448053,1565729520.505700,12118.704107
AM,1565729520.903693,1565729521.010980,12864.160144
AM,1565729521.468147,1565729521.546412,12139.727888
AM,1565729521.968882,1565729522.048508,12945.726952
AM,1565729522.519437,1565729522.586070,12091.630897
AM,1565729523.021947,1565729523.091958,12848.694157
AM,1565729523.581533,1565729523.630735,12064.352711
AM,1565729524.013491,1565729524.131124,12989.897479
AM,1565729524.573361,1565729524.666810,12133.984444
AM,1565729525.069882,1565729525.170587,12902.521349
AM,1565729525.588912,1565729525.708555,12082.504838
AM,1565729526.088717,1565729526.215098,13325.616729
AM,1565729526.636369,1565729526.746118,11769.813722
AM,1565729527.156313,1565729527.250793,12879.572139
AM,1565729527.686150,1565729527.787225,12117.082866
AM,1565729528.209423,1565729528.294209,12820.917541
AM,1565729528.772197,1565729528.826516,12211.011554
AM,1565729529.229973,1565729529.335173,12778.743292
AM,1565729529.802608,1565729529.867686,12206.287925
AM,1565729530.263245,1565729530.369633,12949.570113
AM,1565729530.802197,1565729530.909198,12046.739428
AM,1565729531.336872,1565729531.412712,12909.278419
AM,1565729531.907814,1565729531.946517,12176.733633
AM,1565729532.353472,1565729532.450192,12905.123144
AM,1565729532.872788,1565729532.984580,12163.461577
AM,1565729533.358642,1565729533.488258,12905.062057
AM,1565729533.954437,1565729534.029049,12019.424727
AM,1565729534.397252,1565729534.529533,12987.446997
AM,1565729534.961879,1565729535.068428,12061.705302
AM,1565729535.457112,1565729535.568815,12989.940804
AM,1565729535.996574,1565729536.105380,12114.105438
AM,1565729536.505550,1565729536.608991,12906.797153
AM,1565729537.093685,1565729537.146541,12091.882957
AM,1565729537.594072,1565729537.648620,12946.181863
AM,1565729538.109153,1565729538.189349,12020.797325
AM,1565729538.569021,1565729538.693337,12897.150069
AM,1565729539.136249,1565729539.229255,12128.710453
AM,1565729539.650175,1565729539.733262,12896.655892
AM,1565729540.214176,1565729540.268245,12149.915192
AM,1565729540.701512,1565729540.773500,12864.797527
AM,1565729541.206557,1565729541.306351,12198.521572
AM,1565729541.728157,1565729541.813660,12812.698884
AM,1565729542.232249,1565729542.346856,12190.656073
AM,1565729542.730532,1565729542.850100,12916.195549
AM,1565729543.292109,1565729543.388728,12067.690316
AM,1565729543.773190,1565729543.890888,12944.085849
AM,1565729544.381877,1565729544.425503,12158.286645
AM,1565729544.866678,1565729544.933198,12802.957414
AM,1565729545.360170,1565729545.468486,12143.004571
AM,1565729545.885813,1565729545.973724,12865.216413
AM,1565729546.447677,1565729546.506349,12203.708967
AM,1565729546.909980,1565729547.009387,12921.472470
AM,1565729547.487844,1565729547.546252,12107.337640
AM,1565729547.990469,1565729548.047756,12961.008547
AM,1565729548.474852,1565729548.588543,12019.525408
AM,1565729548.963656,1565729549.089645,12971.405598
AM,1565729549.530700,1565729549.625799,12123.387134
AM,1565729550.069601,1565729550.128865,12920.755976
AM,1565729550.561897,1565729550.666582,12088.156762
AM,1565729551.067260,1565729551.174789,12790.055808
AM,1565729551.629725,1565729551.707138,12210.043568
AM,1565729552.118282,1565729552.212510,12861.811478
AM,1565729552.643234,1565729552.746364,12175.618819
AM,1565729553.149558,1565729553.247823,12962.179386
AM,1565729553.708088,1565729553.788044,12032.108011
AM,1565729554.179373,1565729554.289467,12963.103882
AM,1565729554.716431,1565729554.825237,12132.067571
AM,1565729555.204246,1565729555.328467,12916.556593
AM,1565729555.820029,1565729555.868133,12044.493493
AM,1565729556.242542,1565729556.370153,12947.682067
AM,1565729556.850100,1565729556.905945,12131.587098
